Scope;Construction Element Type;ID;Construction Element Family;ConstructionElementPart;BOQCategory;BOQ;BOQDescription;Quantity;Unit;UnitPrice;TotalCost;Length;Thickness;Height;X;Y;Z;Scope_ElementType_BOQ
PRS_L1_STR;Beam;43692;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;94.185;kg;1;94.185;1.3;0.35;2.05;14.657;22.175;3.475;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;43701;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;94.185;kg;1;94.185;1.3;0.35;2.05;14.657;19.384;3.475;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;43710;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;94.185;kg;1;94.185;1.3;0.35;2.05;35.343;19.384;3.475;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;43719;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;94.185;kg;1;94.185;1.3;0.35;2.05;35.343;22.175;3.475;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;46021;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;98.28;kg;1;98.28;5.2;0.3;0.45;29.9;35.3;4.275;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;42618;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;102.06;kg;1;102.06;5.4;0.3;0.45;29.7;4.2;4.275;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;46530;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;102.06;kg;1;102.06;5.4;0.3;0.45;20.3;4.2;4.275;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;43728;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;108.675;kg;1;108.675;1.5;0.35;2.05;23.539;22.175;3.475;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;43737;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;108.675;kg;1;108.675;1.5;0.35;2.05;23.539;18.558;3.475;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;46012;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;109.62;kg;1;109.62;5.8;0.3;0.45;20.4;35.3;4.275;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;46618;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;115.92;kg;1;115.92;1.6;0.35;2.05;37.375;15.68;3.475;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;46048;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;123.48;kg;1;123.48;5.6;0.35;0.45;45.275;25.65;4.275;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;46147;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;123.48;kg;1;123.48;5.6;0.35;0.45;4.725;25.65;4.275;PRS_L1_STR_Beam_ReinforcementforBeams
PRS_L1_STR;Beam;46174;ConcreteWork;RC_Beam C-C/C-CW;Reinforcement;Reinforcement for Beams;Reinforcement for Beams - B500C;124.583;kg;1;124.583;5.65;0.35;0.45;32.775;31.825;4.275;PRS_L1_STR_Beam_ReinforcementforBeams
